,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,days_covid_present,month,year,Missing Tests Units,people tested,samples tested,tests performed,CAN,GBR,IND,KOR,SWE,USA
55454,32424234.0,25072.0,434367.0,389.0,0.99,3981.3463473602665,16644.888110457665,1680081.0,504576158.0,0.018000000000000002,56.4,576365820.0,451186857.0,129584967.0,0.0,4406004.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,11.8575,570,8,2,0,0,1,0,0,0,1,0,0,0
55455,32449306.0,25467.0,434756.0,354.0,1.01,3981.3463473602665,16644.888110457665,1295160.0,506256239.0,0.018000000000000002,56.9,580771824.0,452207578.0,130031652.0,0.0,1467406.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,571,8,2,0,0,1,0,0,0,1,0,0,0
55456,32474773.0,37593.0,435110.0,648.0,1.03,3981.3463473602665,16644.888110457665,1840393.0,507551399.0,0.018000000000000002,56.3,582239230.0,456880623.0,131850881.0,0.0,6492274.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,572,8,2,0,0,1,0,0,0,1,0,0,0
55457,32512366.0,46164.0,435758.0,607.0,1.04,3981.3463473602665,16644.888110457665,1792755.0,509391792.0,0.019,54.0,588731504.0,463341344.0,134581894.0,0.0,9191734.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,573,8,2,0,0,1,0,0,0,1,0,0,0
55458,32558530.0,44658.0,436365.0,496.0,1.05,3981.3463473602665,16644.888110457665,1944831.0,511184547.0,0.019,52.5,597923238.0,468130627.0,136260584.0,0.0,6467973.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,574,8,2,0,0,1,0,0,0,1,0,0,0
55459,32603188.0,46759.0,436861.0,509.0,1.05,3981.3463473602665,16644.888110457665,1824931.0,513129378.0,0.021,47.7,604391211.0,476059071.0,139481456.0,0.0,11149316.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,575,8,2,0,0,1,0,0,0,1,0,0,0
55460,32649947.0,45083.0,437370.0,460.0,1.05,3981.3463473602665,16644.888110457665,1933293.0,514954309.0,0.022000000000000002,45.5,615540527.0,483512657.0,142352109.0,0.0,10324239.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,576,8,2,0,0,1,0,0,0,1,0,0,0
55461,32695030.0,42909.0,437830.0,380.0,1.05,3981.3463473602665,16644.888110457665,1755327.0,516887602.0,0.023,42.9,625864766.0,488153607.0,144434244.0,0.0,6723085.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,12.587499999999999,577,8,2,0,0,1,0,0,0,1,0,0,0
55462,32737939.0,30941.0,438210.0,350.0,1.04,3981.3463473602665,16644.888110457665,1503596.0,518642929.0,0.023,42.8,632587851.0,493077195.0,146228416.0,0.0,6717760.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,578,8,2,0,0,1,0,0,0,1,0,0,0
55463,32768880.0,41965.0,438560.0,460.0,1.03,3981.3463473602665,16644.888110457665,1394573.0,520146525.0,0.025,40.7,639305611.0,497002083.0,147797142.0,0.0,5493614.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,579,8,2,0,0,1,0,0,0,1,0,0,0
55464,32810845.0,47092.0,439020.0,509.0,1.02,3981.3463473602665,16644.888110457665,1643195.0,521541098.0,0.025,40.1,644799225.0,509668131.0,151908785.0,0.0,16777691.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,580,9,2,0,0,1,0,0,0,1,0,0,0
55465,32857937.0,45352.0,439529.0,366.0,1.01,3981.3463473602665,16644.888110457665,966368.2078740158,521541098.0,0.026000000000000002,39.1,661576916.0,515627968.0,154147659.0,0.0,8198711.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,581,9,2,0,0,1,0,0,0,1,0,0,0
55466,32903289.0,42618.0,439895.0,330.0,1.0,3981.3463473602665,16644.888110457665,966368.2078740158,521541098.0,0.026000000000000002,39.1,669775627.0,519667854.0,155987081.0,0.0,5879308.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,582,9,2,0,0,1,0,0,0,1,0,0,0
55467,32945907.0,42766.0,440225.0,308.0,0.99,3981.3463473602665,16644.888110457665,1704970.0,526535068.0,0.026000000000000002,38.7,675654935.0,521015869.0,156729100.0,0.0,2090034.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,583,9,2,0,0,1,0,0,0,1,0,0,0
55468,32988673.0,38948.0,440533.0,219.0,0.98,3981.3463473602665,16644.888110457665,1818180.0,528240038.0,0.025,39.4,677744969.0,525319361.0,159196152.0,0.0,6770544.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,14.25,584,9,2,0,0,1,0,0,0,1,0,0,0
55469,33027621.0,31222.0,440752.0,290.0,0.96,3981.3463473602665,16644.888110457665,1410649.0,530058218.0,0.026000000000000002,39.0,684515513.0,527862293.0,160591270.0,0.0,3938050.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,585,9,2,0,0,1,0,0,0,1,0,0,0
55470,33058843.0,37875.0,441042.0,369.0,0.95,3981.3463473602665,16644.888110457665,1720481.0,531468867.0,0.025,40.7,688453563.0,536004002.0,163664402.0,0.0,11214841.0,70.83,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,586,9,2,0,0,1,0,0,0,1,0,0,0
55471,33096718.0,43263.0,441411.0,338.0,0.94,3981.3463473602665,16644.888110457665,1753745.0,533189348.0,0.024,41.7,699668404.0,543462433.0,167088377.0,0.0,10882406.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,587,9,2,0,0,1,0,0,0,1,0,0,0
55472,33139981.0,34973.0,441749.0,260.0,0.92,3981.3463473602665,16644.888110457665,1874150.0,534943093.0,0.023,44.0,710550810.0,550694661.0,170215578.0,0.0,10359429.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,588,9,2,0,0,1,0,0,0,1,0,0,0
55473,33174954.0,33376.0,442009.0,308.0,0.91,3981.3463473602665,16644.888110457665,1787611.0,536817243.0,0.022000000000000002,46.0,720910239.0,552964723.0,171150008.0,0.0,3204492.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,589,9,2,0,0,1,0,0,0,1,0,0,0
55474,33208330.0,28591.0,442317.0,338.0,0.9,3981.3463473602665,16644.888110457665,1592135.0,538604854.0,0.021,48.2,724114731.0,558984568.0,174444404.0,0.0,9314241.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,590,9,2,0,0,1,0,0,0,1,0,0,0
55475,33236921.0,27254.0,442655.0,219.0,0.9,3981.3463473602665,16644.888110457665,1608840.0,540196989.0,0.02,49.7,733428972.0,563337272.0,176940864.0,0.0,6849164.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,18.863333333333333,591,9,2,0,0,1,0,0,0,1,0,0,0
55476,33264175.0,25404.0,442874.0,339.0,0.9,3981.3463473602665,16644.888110457665,1208247.0,541805829.0,0.02,50.0,740278136.0,570046655.0,180237914.0,0.0,10006433.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,592,9,2,0,0,1,0,0,0,1,0,0,0
55477,33289579.0,27176.0,443213.0,284.0,0.9,3981.3463473602665,16644.888110457665,1430891.0,543014076.0,0.02,51.2,750284569.0,571662310.0,181051759.0,0.0,2429500.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,593,9,2,0,0,1,0,0,0,1,0,0,0
55478,33316755.0,30570.0,443497.0,431.0,0.9,3981.3463473602665,16644.888110457665,1610829.0,544444967.0,0.019,53.6,752714069.0,576856263.0,184494452.0,0.0,8636646.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,594,9,2,0,0,1,0,0,0,1,0,0,0
55479,33347325.0,34403.0,443928.0,320.0,0.91,3981.3463473602665,16644.888110457665,1645933.0,546055796.0,0.019,52.6,761350715.0,582842108.0,188499533.0,0.0,9990926.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,595,9,2,0,0,1,0,0,0,1,0,0,0
55480,33381728.0,35662.0,444248.0,281.0,0.91,3981.3463473602665,16644.888110457665,1527420.0,547701729.0,0.02,50.8,771341641.0,586105233.0,191282617.0,0.0,6046209.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,596,9,2,0,0,1,0,0,0,1,0,0,0
55481,33417390.0,30773.0,444529.0,309.0,0.91,3981.3463473602665,16644.888110457665,1551124.0,549229149.0,0.02,50.1,777387850.0,597205296.0,198809823.0,0.0,18627269.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,597,9,2,0,0,1,0,0,0,1,0,0,0
55482,33448163.0,30256.0,444838.0,295.0,0.91,3981.3463473602665,16644.888110457665,1559895.0,550780273.0,0.02,49.2,796015119.0,602206789.0,202571907.0,0.0,8763577.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,19.316666666666666,598,9,2,0,0,1,0,0,0,1,0,0,0
55483,33478419.0,26115.0,445133.0,252.0,0.9,3981.3463473602665,16644.888110457665,1281598.0,552340168.0,0.02,49.3,804778696.0,606563237.0,205669279.0,0.0,7453820.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,599,9,2,0,0,1,0,0,0,1,0,0,0
55484,33504534.0,26964.0,445385.0,383.0,0.9,3981.3463473602665,16644.888110457665,1413951.0,553621766.0,0.02,49.3,812232516.0,612360533.0,209475729.0,0.0,9603746.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,600,9,2,0,0,1,0,0,0,1,0,0,0
55485,33531498.0,31923.0,445768.0,282.0,0.9,3981.3463473602665,16644.888110457665,1718565.0,555035717.0,0.02,49.5,821836262.0,615659928.0,211638045.0,0.0,5461711.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,601,9,2,0,0,1,0,0,0,1,0,0,0
55486,33563421.0,31382.0,446050.0,318.0,0.89,3981.3463473602665,16644.888110457665,1612731.0,556754282.0,0.02,50.1,827297973.0,621209052.0,216030785.0,0.0,9941864.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,602,9,2,0,0,1,0,0,0,1,0,0,0
55487,33594803.0,29616.0,446368.0,290.0,0.89,3981.3463473602665,16644.888110457665,1565696.0,558367013.0,0.019,51.7,837239837.0,627322598.0,220331219.0,0.0,10413980.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,603,9,2,0,0,1,0,0,0,1,0,0,0
55488,33624419.0,28326.0,446658.0,260.0,0.88,3981.3463473602665,16644.888110457665,1728674.0,559932709.0,0.019,53.2,847653817.0,629574531.0,222582168.0,0.0,4502882.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,604,9,2,0,0,1,0,0,0,1,0,0,0
55489,33652745.0,26041.0,446918.0,276.0,0.87,3981.3463473602665,16644.888110457665,1581862.0,561661383.0,0.018000000000000002,54.4,852156699.0,631601656.0,224190090.0,0.0,3635047.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,16.176666666666666,605,9,2,0,0,1,0,0,0,1,0,0,0
55490,33678786.0,18795.0,447194.0,179.0,0.86,3981.3463473602665,16644.888110457665,1165006.0,563243245.0,0.018000000000000002,55.9,855791746.0,639303166.0,229470950.0,0.0,12982370.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,606,9,2,0,0,1,0,0,0,1,0,0,0
55491,33697581.0,18870.0,447373.0,378.0,0.86,3981.3463473602665,16644.888110457665,1321780.0,564408251.0,0.017,57.8,868774116.0,641845931.0,231398730.0,0.0,4470545.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,607,9,2,0,0,1,0,0,0,1,0,0,0
55492,33716451.0,23529.0,447751.0,311.0,0.86,3981.3463473602665,16644.888110457665,1720154.0,565730031.0,0.017,60.6,873244661.0,645293313.0,234399152.0,0.0,6447804.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,608,9,2,0,0,1,0,0,0,1,0,0,0
55493,33739980.0,26727.0,448062.0,277.0,0.86,3981.3463473602665,16644.888110457665,1506254.0,567450185.0,0.016,61.6,879692465.0,648949043.0,237476249.0,0.0,6732827.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,609,9,2,0,0,1,0,0,0,1,0,0,0
55494,33766707.0,24354.0,448339.0,234.0,0.86,3981.3463473602665,16644.888110457665,1520899.0,568956439.0,0.016,63.3,886425292.0,652744197.0,240459787.0,0.0,6778692.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,610,10,2,0,0,1,0,0,0,1,0,0,0
55495,33791061.0,22842.0,448573.0,244.0,0.86,3981.3463473602665,16644.888110457665,1517652.0,570477338.0,0.016,64.1,893203984.0,656956299.0,244047971.0,0.0,7800286.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,611,10,2,0,0,1,0,0,0,1,0,0,0
55496,33813903.0,20799.0,448817.0,180.0,0.85,3981.3463473602665,16644.888110457665,1265734.0,571994990.0,0.016,64.2,901004270.0,659744381.0,246411092.0,0.0,5151203.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,14.246666666666664,612,10,2,0,0,1,0,0,0,1,0,0,0
55497,33834702.0,18346.0,448997.0,263.0,0.85,3981.3463473602665,16644.888110457665,991676.0,573260724.0,0.016,63.3,906155473.0,662266667.0,248813662.0,0.0,4924856.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,613,10,2,0,0,1,0,0,0,1,0,0,0
55498,33853048.0,18833.0,449260.0,278.0,0.85,3981.3463473602665,16644.888110457665,1141642.0,574252400.0,0.016,62.2,911080329.0,666078231.0,252051019.0,0.0,7048921.0,65.28,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,614,10,2,0,0,1,0,0,0,1,0,0,0
55499,33871881.0,22431.0,449538.0,318.0,0.85,3981.3463473602665,16644.888110457665,1409825.0,575394042.0,0.016,60.6,918129250.0,668975929.0,254551022.0,0.0,5397701.0,56.94,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,615,10,2,0,0,1,0,0,0,1,0,0,0
55500,33894312.0,21257.0,449856.0,271.0,0.85,3981.3463473602665,16644.888110457665,1853617.0,576803867.0,0.015,65.2,923526951.0,670864526.0,256309333.0,0.0,3646908.0,56.94,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,616,10,2,0,0,1,0,0,0,1,0,0,0
55501,33915569.0,19740.0,450127.0,248.0,0.85,3981.3463473602665,16644.888110457665,1385706.0,578657484.0,0.015,66.3,927173859.0,675161305.0,260058462.0,0.0,8045908.0,56.94,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,617,10,2,0,0,1,0,0,0,1,0,0,0
55502,33935309.0,18166.0,450375.0,214.0,0.85,3981.3463473602665,16644.888110457665,1269291.0,580043190.0,0.015,66.8,935219767.0,679245181.0,263788737.0,0.0,7814151.0,56.94,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,618,10,2,0,0,1,0,0,0,1,0,0,0
55503,33953475.0,18132.0,450589.0,193.0,0.85,3981.3463473602665,16644.888110457665,1283212.0,581312481.0,0.015,68.2,943033918.0,683498355.0,267641477.0,0.0,8105914.0,56.94,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,6.865,619,10,2,0,0,1,0,0,0,1,0,0,0
55504,33971607.0,14313.0,450782.0,181.0,0.84,3981.3463473602665,16644.888110457665,1035797.0,582595693.0,0.013999999999999999,70.6,951139832.0,685337489.0,269570606.0,0.0,3768263.0,56.94,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,620,10,2,0,0,1,0,0,0,1,0,0,0
55505,33985920.0,15823.0,450963.0,226.0,0.84,3981.3463473602665,16644.888110457665,1406553.0,583631490.0,0.013000000000000001,74.3,954908095.0,688686928.0,272652701.0,0.0,6431534.0,54.17,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,621,10,2,0,0,1,0,0,0,1,0,0,0
55506,34001743.0,18987.0,451189.0,246.0,0.84,3981.3463473602665,16644.888110457665,1325399.0,585038043.0,0.013000000000000001,75.6,961339629.0,690968314.0,274936033.0,0.0,4564718.0,54.17,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,622,10,2,0,0,1,0,0,0,1,0,0,0
55507,34020730.0,16862.0,451435.0,379.0,0.85,3981.3463473602665,16644.888110457665,1301083.0,586363442.0,0.013999999999999999,73.8,965904347.0,692134805.0,276227246.0,0.0,2457704.0,54.17,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,623,10,2,0,0,1,0,0,0,1,0,0,0
55508,34037592.0,15981.0,451814.0,166.0,0.85,3981.3463473602665,16644.888110457665,1180148.0,587664525.0,0.013000000000000001,74.4,968362051.0,693416137.0,277747310.0,0.0,2801396.0,54.17,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,624,10,2,0,0,1,0,0,0,1,0,0,0
55509,34053573.0,14146.0,451980.0,144.0,0.85,3981.3463473602665,16644.888110457665,990585.0,588844673.0,0.013000000000000001,74.6,971163447.0,693992112.0,278694030.0,0.0,1522695.0,54.17,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,625,10,2,0,0,1,0,0,0,1,0,0,0
55510,34067719.0,13596.0,452124.0,166.0,0.86,3981.3463473602665,16644.888110457665,1100123.0,589835258.0,0.013000000000000001,76.0,972686142.0,695536360.0,280808336.0,0.0,3658554.0,54.17,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,7.365,626,10,2,0,0,1,0,0,0,1,0,0,0
55511,34081315.0,13058.0,452290.0,164.0,0.87,3981.3463473602665,16644.888110457665,989493.0,590935381.0,0.013000000000000001,76.5,976344696.0,696638920.0,282315818.0,0.0,2610042.0,50.46,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,627,10,2,0,0,1,0,0,0,1,0,0,0
55512,34094373.0,14623.0,452454.0,197.0,0.88,3981.3463473602665,16644.888110457665,1181314.0,591924874.0,0.013000000000000001,75.2,978954738.0,700140298.0,286972753.0,0.0,8158313.0,50.46,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,628,10,2,0,0,1,0,0,0,1,0,0,0
55513,34108996.0,18454.0,452651.0,160.0,0.88,3981.3463473602665,16644.888110457665,1323702.0,593106188.0,0.013000000000000001,75.6,987113051.0,705846235.0,291552797.0,0.0,10285981.0,50.46,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,629,10,2,0,0,1,0,0,0,1,0,0,0
55514,34127450.0,15786.0,452811.0,231.0,0.89,3981.3463473602665,16644.888110457665,1312328.0,594429890.0,0.013000000000000001,76.5,997399032.0,709552033.0,293652256.0,0.0,5805257.0,50.46,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,630,10,2,0,0,1,0,0,0,1,0,0,0
55515,34143236.0,16326.0,453042.0,666.0,0.89,3981.3463473602665,16644.888110457665,1324263.0,595742218.0,0.013000000000000001,77.6,1003204289.0,712404590.0,297541073.0,0.0,6741374.0,50.46,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,631,10,2,0,0,1,0,0,0,1,0,0,0
55516,34159562.0,15906.0,453708.0,561.0,0.89,3981.3463473602665,16644.888110457665,1364681.0,597066481.0,0.013000000000000001,79.8,1009945663.0,714084133.0,299553298.0,0.0,3691768.0,50.46,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,632,10,2,0,0,1,0,0,0,1,0,0,0
55517,34175468.0,14306.0,454269.0,443.0,0.89,3981.3463473602665,16644.888110457665,1340158.0,598431162.0,0.012,81.5,1013637431.0,717676310.0,304591540.0,0.0,8630419.0,50.46,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,9.185,633,10,2,0,0,1,0,0,0,1,0,0,0
55518,34189774.0,12428.0,454712.0,356.0,0.89,3981.3463473602665,16644.888110457665,998397.0,599771320.0,0.012,82.0,1022267850.0,718444141.0,305705808.0,0.0,1882099.0,44.91,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,634,10,2,0,0,1,0,0,0,1,0,0,0
55519,34202202.0,13451.0,455068.0,585.0,0.89,3981.3463473602665,16644.888110457665,1131826.0,600769717.0,0.012,82.5,1024149949.0,721149084.0,309700995.0,0.0,6700130.0,44.91,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,635,10,2,0,0,1,0,0,0,1,0,0,0
55520,34215653.0,16156.0,455653.0,733.0,0.89,3981.3463473602665,16644.888110457665,1305962.0,601901543.0,0.012,84.1,1030850079.0,723424864.0,313143546.0,0.0,5718331.0,44.91,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,636,10,2,0,0,1,0,0,0,1,0,0,0
55521,34231809.0,14348.0,456386.0,805.0,0.89,3981.3463473602665,16644.888110457665,1290900.0,603207505.0,0.012,85.1,1036568410.0,725633405.0,316825128.0,0.0,5890123.0,44.91,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,8.027373188405797,637,10,2,0,0,1,0,0,0,1,0,0,0
